📼电影持续更新,#genre#
君子杉,http://cfss.cc/cdn/hy/15321830.flv
SJ-七西,http://cfss.cc/cdn/hy/128365.flv
种瓜得弟弟,http://cfss.cc/cdn/hy/11352872.flv
三国二乔,http://cfss.cc/cdn/hy/29142765.flv
烟雨丶伊伊,http://cfss.cc/cdn/hy/13323701.flv
摄氏零度,http://cfss.cc/cdn/hy/11602032.flv
鱼塘塘主张年年,http://cfss.cc/cdn/hy/11342384.flv
婧丶,http://cfss.cc/cdn/hy/26298751.flv
悟空电脑装机,http://cfss.cc/cdn/hy/24324961.flv
悸动,http://cfss.cc/cdn/hy/28272846.flv
傻妞,http://cfss.cc/cdn/hy/11342426.flv
丸子影谜,http://cfss.cc/cdn/hy/29510860.flv
SJ-晓宇,http://cfss.cc/cdn/hy/26952224.flv
昵称违规-QQFbPxwM1A,http://cfss.cc/cdn/hy/11352958.flv
DD-解说,http://cfss.cc/cdn/hy/25650806.flv
小强电脑装机,http://cfss.cc/cdn/hy/28947271.flv
【炊烟大壮】,http://cfss.cc/cdn/hy/24782284.flv
麥l小柒,http://cfss.cc/cdn/hy/25749066.flv
裸奔的蜗牛╮,http://cfss.cc/cdn/hy/11342418.flv
萌新司机,http://cfss.cc/cdn/hy/11352881.flv
科幻梦工场,http://cfss.cc/cdn/hy/15152155.flv
凌莲,http://cfss.cc/cdn/hy/11602086.flv
Wang-我的女人,http://cfss.cc/cdn/hy/11352940.flv
不发威当我Kitty,http://cfss.cc/cdn/hy/11342403.flv
亮哥讲电影,http://cfss.cc/cdn/hy/16144175.flv
四大裁子之首,http://cfss.cc/cdn/hy/11602058.flv
大侠,http://cfss.cc/cdn/hy/11602085.flv
Mr-Monday,http://cfss.cc/cdn/hy/29495168.flv
全优少年,http://cfss.cc/cdn/hy/11602081.flv
偷心大盗ヽ龍宝,http://cfss.cc/cdn/hy/11342386.flv
我们都爱笑,http://cfss.cc/cdn/hy/11352882.flv
TVB官方,http://cfss.cc/cdn/hy/23735126.flv
茜妞妞、,http://cfss.cc/cdn/hy/29216218.flv
四次元先生,http://cfss.cc/cdn/hy/11602071.flv
米粒电脑装机,http://cfss.cc/cdn/hy/16929106.flv
老司机,http://cfss.cc/cdn/hy/11352946.flv
大鱼爱路飞,http://cfss.cc/cdn/hy/25818873.flv
楚恒-泛爱心,http://cfss.cc/cdn/hy/14734068.flv
电影最TOP,http://cfss.cc/cdn/hy/11774959.flv
No1常在心,http://cfss.cc/cdn/hy/11342402.flv
茱麗葉,http://cfss.cc/cdn/hy/11602072.flv
埋堆搞搞震,http://cfss.cc/cdn/hy/23734169.flv
千里,http://cfss.cc/cdn/hy/20985776.flv
斌哥漫说,http://cfss.cc/cdn/hy/18632116.flv
逗比宝宝,http://cfss.cc/cdn/hy/11342427.flv
南西视频,http://cfss.cc/cdn/hy/16913382.flv
一只大懒虫,http://cfss.cc/cdn/hy/11279251.flv
我是周粤驰,http://cfss.cc/cdn/hy/23864973.flv
樹袋熊小九九,http://cfss.cc/cdn/hy/11282233.flv
来瓶肥宅水,http://cfss.cc/cdn/hy/21059555.flv
揽星-娜寳,http://cfss.cc/cdn/hy/25320275.flv
核桃姐姐,http://cfss.cc/cdn/hy/11342390.flv
嘤嘤嘤,http://cfss.cc/cdn/hy/11336579.flv
游戏解说剪辑师,http://cfss.cc/cdn/hy/25679291.flv
学妹爱学长,http://cfss.cc/cdn/hy/11352886.flv
济川源,http://cfss.cc/cdn/hy/24960298.flv
Mr-傀儡,http://cfss.cc/cdn/hy/11352936.flv
Candy,http://cfss.cc/cdn/hy/25647513.flv
非凡武林,http://cfss.cc/cdn/hy/21674665.flv
战斗联盟,http://cfss.cc/cdn/hy/11342413.flv
蓝凌电脑装机,http://cfss.cc/cdn/hy/295725.flv
蓶1淳爷,http://cfss.cc/cdn/hy/11336719.flv
iTVB大后宫,http://cfss.cc/cdn/hy/23863804.flv
小丑讲电影,http://cfss.cc/cdn/hy/16857432.flv
麥先森,http://cfss.cc/cdn/hy/16690482.flv
阿良说美剧,http://cfss.cc/cdn/hy/20488841.flv
三笠-金媛媛,http://cfss.cc/cdn/hy/29401081.flv
三笠-金媛媛,http://cfss.cc/cdn/hy/29401081.flv
老王夸我帅,http://cfss.cc/cdn/hy/11352964.flv
loVe、飘零,http://cfss.cc/cdn/hy/11602074.flv
楚门聊电影,http://cfss.cc/cdn/hy/16507906.flv
楚门聊电影,http://cfss.cc/cdn/hy/16507906.flv
缔爵丶小阿杜,http://cfss.cc/cdn/hy/16755322.flv
Yummy,http://cfss.cc/cdn/hy/11336587.flv
鸽宝小改改,http://cfss.cc/cdn/hy/11601970.flv
HelloKitty,http://cfss.cc/cdn/hy/11352879.flv
盛世-胖公子装机,http://cfss.cc/cdn/hy/17269926.flv
TVB蒂蒂,http://cfss.cc/cdn/hy/23865152.flv
堆堆港剧日记,http://cfss.cc/cdn/hy/23903130.flv
刘皇叔【蓝光】,http://cfss.cc/cdn/hy/11259843.flv
兜兜з,http://cfss.cc/cdn/hy/11352910.flv
加班狗,http://cfss.cc/cdn/hy/11352891.flv
SMG开怀时刻,http://cfss.cc/cdn/hy/11352908.flv
星河-梦瑶,http://cfss.cc/cdn/hy/29457111.flv
椿湫m,http://cfss.cc/cdn/hy/27288819.flv
ByDiy,http://cfss.cc/cdn/hy/20985807.flv
糊了的胡萝卜,http://cfss.cc/cdn/hy/25725150.flv
我叫山鸡哥,http://cfss.cc/cdn/hy/23734246.flv
杰克动漫,http://cfss.cc/cdn/hy/19757963.flv
呆萌小岳岳,http://cfss.cc/cdn/hy/11342398.flv
吾聊电影,http://cfss.cc/cdn/hy/16424416.flv
粉娘,http://cfss.cc/cdn/hy/11601978.flv
暴躁一熊猫,http://cfss.cc/cdn/hy/26301635.flv
辟哥影视,http://cfss.cc/cdn/hy/27653235.flv
鬼叔奇谈,http://cfss.cc/cdn/hy/20985821.flv
调查团,http://cfss.cc/cdn/hy/20969117.flv
艺术旅者,http://cfss.cc/cdn/hy/20985798.flv
YeShi小哥,http://cfss.cc/cdn/hy/14363949.flv
我是一颗小虎牙,http://cfss.cc/cdn/hy/20985853.flv
Cc,http://cfss.cc/cdn/hy/11601966.flv
我是郭杰瑞,http://cfss.cc/cdn/hy/21478190.flv
东吴【周瑜】,http://cfss.cc/cdn/hy/28445419.flv
小爱酱,http://cfss.cc/cdn/hy/11352922.flv
浮生没有若梦,http://cfss.cc/cdn/hy/11601986.flv
苦瓜老姨,http://cfss.cc/cdn/hy/11342429.flv

📹斗鱼轮播,#genre#
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
纪录片,http://43.138.170.29:35455/douyu/4360438
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
特辑影院,http://43.138.170.29:35455/douyu/3637778
惊悚影院,http://43.138.170.29:35455/douyu/96577
吃米滴虫,http://43.138.170.29:35455/douyu/315457
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
喜剧电影,http://43.138.170.29:35455/douyu/9292492
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
片荒的日子,http://43.138.170.29:35455/douyu/4258555
大胡子魏,http://43.138.170.29:35455/douyu/8792763
童年回忆,http://43.138.170.29:35455/douyu/8915074
爆笑解说,http://43.138.170.29:35455/douyu/8317926
爆笑解说,http://43.138.170.29:35455/douyu/2660125
下饭神剧,http://43.138.170.29:35455/douyu/276200
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887
不一样的电影,http://43.138.170.29:35455/douyu/2632223
科幻影视解说,http://43.138.170.29:35455/douyu/3508304
开心锤锤,http://43.138.170.29:35455/douyu/9018297
凛冬之地,http://43.138.170.29:35455/douyu/8945323
看美剧,http://43.138.170.29:35455/douyu/8869614
动漫直播,http://43.138.170.29:35455/douyu/1487654
斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼电影4y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影10,http://43.138.170.29:35455/douyu/2935323
斗鱼电影22,http://43.138.170.29:35455/douyu/1979257
斗鱼电影26,http://43.138.170.29:35455/douyu/8413092
斗鱼电影71,http://43.138.170.29:35455/douyu/2987100
斗鱼电影81,http://43.138.170.29:35455/douyu/3870925
斗鱼电影97,http://43.138.170.29:35455/douyu/8867878
斗鱼电影105,http://43.138.170.29:35455/douyu/4290711
斗鱼电影108,http://43.138.170.29:35455/douyu/6566671
斗鱼电影110,http://43.138.170.29:35455/douyu/8415464
斗鱼电影111,http://43.138.170.29:35455/douyu/8475821
斗鱼电影113,http://43.138.170.29:35455/douyu/5522351
斗鱼电影114,http://43.138.170.29:35455/douyu/562225
斗鱼电影116,http://43.138.170.29:35455/douyu/8651489
斗鱼电影117,http://43.138.170.29:35455/douyu/338759
斗鱼电影120,http://43.138.170.29:35455/douyu/5354713
斗鱼电影124,http://43.138.170.29:35455/douyu/2793084
斗鱼电影125,http://43.138.170.29:35455/douyu/5067952
斗鱼电影129,http://43.138.170.29:35455/douyu/413573
斗鱼电影130,http://43.138.170.29:35455/douyu/8014467
斗鱼电影134,http://43.138.170.29:35455/douyu/6725858
斗鱼电影135,http://43.138.170.29:35455/douyu/7476264
斗鱼电影137,http://43.138.170.29:35455/douyu/1274132
斗鱼电影141,http://43.138.170.29:35455/douyu/7623292
斗鱼电影145,http://43.138.170.29:35455/douyu/5033502
斗鱼电影151,http://43.138.170.29:35455/douyu/426517
斗鱼电影153,http://43.138.170.29:35455/douyu/8799435
斗鱼电影155,http://43.138.170.29:35455/douyu/4258555
斗鱼电影158,http://43.138.170.29:35455/douyu/8788687
斗鱼电影165,http://43.138.170.29:35455/douyu/8705754
斗鱼电影169,http://43.138.170.29:35455/douyu/7528160
🏆格斗专区,#genre#
🏆武林风系列,
2024年3月16日武林风,https://media2.hndt.com/data_01/1/3/2024/03/15/e688912b326aee2b7e2fc8d54c069cb8.mp4
2024年3月9日武林风,https://media2.hndt.com/data_01/1/3/2024/03/11/0704e2e32ff05981422ab960e722892b/1766994972847058945_1920x1080_2000.m3u8
2024年3月2日武林风,https://txmov2.a.kwimgs.com/upic/2024/03/02/11/BMjAyNDAzMDIxMTEyMTVfMTIyOTE2ODQ1Ml8xMjYzMzk2NjUzMjJfMF8z_b_B81d8b4120d76490a2becf33b6c2ae39a.mp4?tag=1-1709354572-std-1-cj51uhutd2-e3dc8b97d8371db4&clientCacheKey=3x8xiwbr34xyzpy_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2024年2月17日武林风全球功夫盛典[2],https://txmov2.a.kwimgs.com/upic/2024/02/18/22/BMjAyNDAyMTgyMjA2NThfMTIyOTE2ODQ1Ml8xMjUzMjM0NzUyNDhfMF8z_b_B1f6af89654b31207047069499cea04d9.mp4?tag=1-1708267113-std-1-hbjoaahdyu-ecb9fa9bb60959a9&clientCacheKey=3xdqece4hixmv9w_b.mp4&tt=b&di=276c0430&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2024年2月3日武林风全球功夫盛典[1],https://media2.hndt.com/data_01/1/3/2024/02/02/9efd40fe4b35b248d702e962120c5dac.mp4
武林风①,https://media2.hndt.com/data_01/1/3/2022/07/02/87f9a85d12bf30dd0c00d91489bfafad.mp4
武林风②,https://media2.hndt.com/data_01/1/3/2022/07/01/66a0886a5b11efae6d95fb790844507c.mp4
武林风③,https://txmov2.a.yximgs.com/bs3/video-hls/5230931045761004318_hlsb.m3u8?pkey=AAVTKbr7pJ8xZ2oLnj2D_utkZtu68l5j3B0HGCAmoJda5-fVEzVWFCNOZ43xQmWN7DnRDPTHVhz1k8eE8OGAiVQKjvdjPlnqL9fJAHubPbSJ-If0h8PaVqVNfRZANTTZbQs
武林风④,https://txmov2.a.yximgs.com/upic/2022/06/17/22/BMjAyMjA2MTcyMjI0MDNfODQ0MzgwOTA1Xzc2OTk4MzUyNzc0XzBfMw==_b_B8af7c147dfba60f9d8979f50f97a2548.mp4?pkey=AAWK6nlIWTZ6Zu2gltJ3isDKlTRDtfkhBYez6e6Soa0vP5yQUooquyCQx9u8duylsXXQQHHdZBy85HgPH0an2n3eHTBUAJO-EabYJll0h0iUQxMx9RIbOkMug5NjTCa1rw4&tag=1-1655476891-
武林风⑤,https://txmov2.a.yximgs.com/bs3/video-hls/5188146847734472653_hlsb.m3u8?pkey=AAW27VnZYedosyOZQx1hvnIua23jOxawv4eaMNL4XvcZqVWo1YQOvrLWpOs5tXtczGlig5pmclRuE4UQzgYCRafDvB5DiaY5RH-oIvZZUBU_VJWmT_YCssFAH-JIRrTJRHE
武林风⑥,https://media2.hndt.com/data_01/1/3/2022/05/27/df872767b848e27a5f9ce24dead7e68a.mp4?_=1
武林风⑦,https://media2.hntv.tv/data_01/1/3/2022/05/13/b5ee319f375fa2f0f02f7e21c73fdbfa.mp4
武林风⑧,https://media2.hntv.tv/data_01/1/3/2022/04/29/2c283887daa281c5cd0b04d91c3b145b.mp4
武林风⑨,https://media2.hntv.tv/data_01/1/3/2022/04/29/2c283887daa281c5cd0b04d91c3b145b.mp4
武林风⑩,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑪,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑫,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑬,https://vod.stream.hndt.com/HeNan1/20220415/HeNan1_20220415_2110_2240.mp4
武林风⑭,https://vod.stream.hndt.com/HeNan1/20220415/HeNan1_20220415_2110_2240.mp4

🏆昆仑决klj系列,
2024年1月20日昆仑决95曼谷站,https://txmov2.a.kwimgs.com/upic/2024/01/22/00/BMjAyNDAxMjIwMDA3NDhfMTIyOTE2ODQ1Ml8xMjI2OTc5NjUwNzFfMF8z_b_B92b75adf9f382f2721bc4957beedcf10.mp4?tag=1-1705886318-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x5fscgmnj4pwbi_b.mp4&tt=b&di=175e494&bp=10001
2024年1月19日昆仑决94曼谷站,https://txmov2.a.kwimgs.com/upic/2024/01/19/20/BMjAyNDAxMTkyMDE5MzRfMTIyOTE2ODQ1Ml8xMjI1MDUyMjc5OThfMF8z_b_Bf792b5b29da987b85899b3e76ec6c736.mp4?tag=1-1705670491-std-1-66sz7th6zg-0fd065a215c9e312&clientCacheKey=3x7nrw5v7946kjc_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月23日昆仑决格斗精英赛6苍南站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c344c87d9fa92dde-9d0cdcdd1b0e5d43e5d109a9d3541b15-hls_1080p_2.m3u8?pkey=ABCYV4c6mXdtmmO0qjDehAQSfJ-SXnR4tiMpDgOfd72LCqWm3Jpdq2EPu7G3-DsIIvXD3-k6BlAEeFjiQvqZTDLzlko1FdSr7Z9iOuDJkVeECMCy8qFg5YZQkn7YygC_aqUMXg3c_ZpYOxJBzE3GZN0SbiOHDcwKeRhUKRbPJqJa4PYRmkKD4nkx-TWRBybP9zdwnjG9VO46kGsVHMQTJN3u8gKsDNT7zsk_lH1dIXlA8vWtJzmjrXEPOToVMubpGFE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月25日昆仑决93铜陵站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c90e7b9b825957b5-006770ebfc2af4b6bea88555f21ab268-hls_1080p_h264_6m_1.m3u8?pkey=ABA0E8gvuhOkof2oekp4R0FmC5uid9U5KZvrpBj2fQbBVaHSylBYYj_i1VhAER7-7yJJNUq96wRKFVxbZUAr17MjZpE-BFLfWn1QLlZPD_kGglli_IH-6JJ3WMJfOiAn-U1uUholRRMm2l4rCn9FULFr0KJ2FhAiulLihL4hNl__w_1Dd5fDgZZNjHIt4Lwepesfd0ZsdvHkDFpN2o-A-NQ6Hn8YQP5eP-OJ_eiLvSzc7eWGaB9XcNaOCQMaImBTHpA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月21日昆仑决92北京站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9d6344739d152482-2323eb8dad74c03361d3121df29f5358-hls_1080p_2.m3u8?pkey=ABB6xMgUEJw_D7f_ZfM7H4Fnsu9Z-a-eqBTk7muJs3Yfck4dNZF4ofH5TBvzOUEhLGj0EiNwNPApM99WsEKNSq48UZNUVIu47ufIGx6k67PkSX7vvZ9MmhA43Xcyr9HHPqZtEWTj5VIrVPPEH8Of6_v8Bxhpv4pKs8Ew86gFRtCoJ5xtQjuT_LhXHB-GHApLIJqgMmKi8fle2z5QfYBB7dJG052nOM6DbKZqCzLxPm7-nR31nDY_CgyCKgD3MJZB7fE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月16日昆仑决91期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/8ad30a7505f2b3e7-c98ba13480340c91a6eb6848b40b7b0e-hls_1080p_h264_6m_1.m3u8?pkey=ABAoNDUOcEECvACMalmM4Yum2Qt5srO8pMTMM_SQ0lpc5Ao6XyxgsAOJPS8a426OwxuHjvqvELYqiFAI63ZuxwgtPHKGgc9wg8uzt77qkcfdRzvM2ebCS_xTWFPwePweJP_RVmiVnNHC8kMzHN1PPY71L7W4qij-Y-xzkjRpPUC4-Vw8QwKS2GhpYgm46vj8Ao0IkVxW0AMa6sWzliRcVdMUfNBdnE4eqyPHx1eI0WpMvh22JOLvceKUY36BPJVeVVQ&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
